"DateTime","4RH","1RV","2RH","3RH","Series 5","Series 6"
"2025-11-02 02:50:00",0.52982,0.62596,1.88048,0.6837,,
"2025-11-02 03:50:00",0.51519,0.62889,1.98193,0.69187,,
"2025-11-02 04:50:00",0.50752,0.6461,2.0385,0.67713,,
"2025-11-02 05:50:00",0.51061,0.65947,2.12908,0.68134,,
"2025-11-02 06:50:00",0.51496,0.62747,1.89648,0.67638,,
"2025-11-02 07:50:00",0.51346,0.63879,2.15603,0.66803,,
"2025-11-02 08:50:00",0.51124,0.64956,2.036,0.66141,,
"2025-11-02 09:50:00",0.51515,0.66879,2.04793,0.6554,,
"2025-11-02 10:50:00",0.51153,0.66488,2.16538,0.66351,,
"2025-11-02 11:50:00",0.5239,0.66813,2.21838,0.6701,,
"2025-11-02 12:50:00",0.52523,0.65465,2.17915,0.67262,,
"2025-11-02 13:50:00",0.53217,0.63376,2.03674,0.66969,,
"2025-11-02 14:50:00",0.52585,0.62967,2.06723,0.67643,,
"2025-11-02 15:50:00",0.52398,0.62889,2.13736,0.67698,,
"2025-11-02 16:50:00",0.50783,0.6531,1.93099,0.68536,,
"2025-11-02 17:50:00",0.51727,0.64178,1.93515,0.68375,,
"2025-11-02 18:50:00",0.52235,0.66931,2.01892,0.6886,,
"2025-11-02 19:50:00",0.52559,0.67985,2.05357,0.68008,,
"2025-11-02 20:50:00",0.51369,0.67424,2.01515,0.68085,,
"2025-11-02 21:50:00",0.5239,0.68222,2.06391,0.68477,,
"2025-11-02 22:50:00",0.51726,0.64662,2.05364,0.66953,,
"2025-11-02 23:50:00",0.52336,0.66999,2.0626,0.67188,,
"2025-11-03 00:50:00",0.51673,0.66614,2.22395,0.66511,,
"2025-11-03 01:50:00",0.50543,0.66269,2.01549,0.66171,,
"2025-11-03 02:50:00",0.51564,0.64132,2.04299,0.67971,,
"2025-11-03 03:50:00",0.51212,0.62555,1.66369,0.6707,,
"2025-11-03 04:50:00",0.51809,0.66272,2.03067,0.66984,,
"2025-11-03 05:50:00",0.53339,0.63724,2.03649,0.67389,,
"2025-11-03 06:50:00",0.51582,0.61802,1.85195,0.6769,,
"2025-11-03 07:50:00",0.52222,0.67698,1.80493,0.67564,,
"2025-11-03 08:50:00",0.51576,0.65547,1.97623,0.67166,,
"2025-11-03 09:50:00",0.51646,0.64386,1.93415,0.66344,,
"2025-11-03 10:50:00",0.38305,0.65044,1.94606,0.48217,,
