"DateTime","10RV","8RV","9RV","1RV","2RH","3RV","4RV","7RV"
"2025-12-04 04:56:00",0.0335,0.08215,0.04588,0.66219,0.65203,0.31973,0.2191,0.06727
"2025-12-04 05:56:00",0.03433,0.08315,0.04727,0.61479,0.64335,0.29011,0.22217,0.06521
"2025-12-04 06:56:00",0.03328,0.08329,0.06391,0.64414,0.69711,0.32054,0.21866,0.06753
"2025-12-04 07:56:00",0.03361,0.08259,0.04555,0.61332,0.67506,0.27691,0.22366,0.05798
"2025-12-04 08:56:00",0.03646,0.08623,0.04165,0.66145,0.6471,0.30499,0.26277,0.07189
"2025-12-04 09:56:00",0.02638,0.08471,0.04983,0.51399,0.57494,0.31492,0.255,0.07861
"2025-12-04 10:56:00",0.02874,0.08674,0.06734,0.65417,0.65243,0.29159,0.25241,0.06704
"2025-12-04 11:56:00",0.03713,0.08781,0.06489,0.57977,0.69828,0.33374,0.22242,0.07303
"2025-12-04 12:56:00",0.03299,0.07924,0.04697,0.6022,0.69416,0.3452,0.23173,0.07144
"2025-12-04 13:56:00",0.03549,0.09162,0.07563,0.63849,0.7481,0.32061,0.26553,0.0727
"2025-12-04 14:56:00",0.03155,0.0905,0.07794,0.55972,0.6413,0.28525,0.25081,0.06447
"2025-12-04 15:56:00",0.04023,0.08719,0.10152,0.52944,0.50853,0.36286,0.24146,0.07694
"2025-12-04 16:56:00",0.03477,0.08143,0.05927,0.5455,0.49908,0.3441,0.22706,0.0715
"2025-12-04 17:56:00",0.02957,0.09206,0.09853,0.71703,0.53302,0.30619,0.26222,0.07139
"2025-12-04 18:56:00",0.03064,0.08985,0.09007,0.76816,0.50443,0.28077,0.24369,0.06063
"2025-12-04 19:56:00",0.04344,0.08663,0.1083,0.65023,0.4918,0.35381,0.23724,0.07833
"2025-12-04 20:56:00",0.03537,0.08397,0.05696,0.67426,0.50423,0.32411,0.22066,0.06682
"2025-12-04 21:56:00",0.03087,0.09419,0.09653,0.82633,0.56483,0.3174,0.26356,0.07203
"2025-12-04 22:56:00",0.02825,0.09161,0.06278,0.78594,0.57022,0.31221,0.26014,0.07095
"2025-12-04 23:56:00",0.02982,0.09093,0.05383,0.74675,0.52024,0.2898,0.24604,0.06319
"2025-12-05 00:56:00",0.04322,0.08956,0.10821,0.74854,0.58526,0.34573,0.2325,0.07644
"2025-12-05 01:56:00",0.03706,0.08299,0.06265,0.79813,0.6664,0.31501,0.21733,0.06493
"2025-12-05 02:56:00",0.02688,0.09151,0.07311,0.83962,0.71176,0.31684,0.25708,0.07312
"2025-12-05 03:56:00",0.03204,0.08904,0.08038,0.76798,0.64776,0.2831,0.23628,0.05956
"2025-12-05 04:56:00",0.03469,0.08731,0.09746,0.80122,0.63667,0.29498,0.22366,0.06124
"2025-12-05 05:56:00",0.04124,0.08608,0.0974,0.68199,0.60482,0.34657,0.2283,0.07531
"2025-12-05 06:56:00",0.03528,0.08228,0.04849,0.8636,0.63962,0.3099,0.21564,0.06323
"2025-12-05 07:56:00",0.02987,0.08875,0.09208,0.76477,0.62022,0.28317,0.24169,0.06299
"2025-12-05 08:56:00",0.03906,0.08684,0.06468,0.75409,0.67036,0.34577,0.22953,0.07633
"2025-12-05 09:56:00",0.03529,0.08111,0.05125,0.56393,0.61351,0.33164,0.22124,0.06801
"2025-12-05 10:56:00",0.03663,0.08638,0.06725,0.79408,0.64878,0.27799,0.2332,0.0567
"2025-12-05 11:56:00",0.02993,0.08936,0.07916,0.61723,0.72441,0.29713,0.2529,0.06398
"2025-12-05 12:56:00",0.03672,0.08705,0.10136,0.61287,0.62271,0.32861,0.2225,0.06842
"2025-12-05 13:56:00",0.03473,0.08206,0.04689,0.76953,0.73666,0.33202,0.22348,0.06825
"2025-12-05 14:56:00",0.0361,0.08448,0.04588,0.7924,0.58301,0.28527,0.21832,0.05787
"2025-12-05 15:56:00",0.03654,0.08875,0.10869,0.92678,0.54096,0.29788,0.22121,0.06539
"2025-12-05 16:56:00",0.03464,0.08194,0.05457,0.81967,0.47745,0.34716,0.23164,0.07131
"2025-12-05 17:56:00",0.03734,0.08958,0.06839,0.95583,0.44549,0.28166,0.24796,0.06105
"2025-12-05 18:56:00",0.03563,0.08867,0.08998,0.76896,0.45245,0.3188,0.22318,0.06875
"2025-12-05 19:56:00",0.03481,0.08186,0.04351,0.65846,0.48393,0.33395,0.22955,0.07081
"2025-12-05 20:56:00",0.03242,0.08939,0.09575,0.75598,0.67458,0.28098,0.2337,0.0594
"2025-12-05 21:56:00",0.03914,0.08942,0.09931,0.75904,0.54866,0.34311,0.22801,0.07371
"2025-12-05 22:56:00",0.03734,0.08626,0.04734,0.62591,0.54783,0.34562,0.23477,0.07326
"2025-12-05 23:56:00",0.0369,0.08864,0.07347,0.66305,0.6485,0.27736,0.2345,0.05567
"2025-12-06 00:56:00",0.0412,0.08989,0.11402,0.69151,0.75354,0.3498,0.23233,0.07702
"2025-12-06 01:56:00",0.03799,0.08535,0.05914,0.69208,0.76916,0.33684,0.22246,0.06942
"2025-12-06 02:56:00",0.03506,0.08358,0.06277,0.74703,0.78629,0.30834,0.2195,0.0635
"2025-12-06 03:56:00",0.03314,0.09248,0.06411,0.89465,0.83464,0.31361,0.25679,0.07192
"2025-12-06 04:56:00",0.02822,0.0926,0.10457,0.77022,0.80288,0.30712,0.2541,0.07118
"2025-12-06 05:56:00",0.03547,0.08822,0.08453,0.84008,0.75171,0.3013,0.22078,0.06423
"2025-12-06 06:56:00",0.03993,0.08614,0.07491,0.79398,0.75023,0.34359,0.22633,0.07357
"2025-12-06 07:56:00",0.03355,0.08428,0.05425,0.77696,0.71541,0.28738,0.22524,0.05944
"2025-12-06 08:56:00",0.03189,0.08739,0.0828,0.78778,0.71154,0.32941,0.24883,0.07872
"2025-12-06 09:56:00",0.02705,0.08842,0.08231,0.68013,0.69216,0.31493,0.24419,0.07866
"2025-12-06 10:56:00",0.03205,0.08755,0.06519,0.59221,0.5965,0.28521,0.22742,0.05895
"2025-12-06 11:56:00",0.03745,0.08082,0.06706,0.66459,0.67062,0.33969,0.22765,0.07019
"2025-12-06 12:56:00",0.03757,0.08689,0.04668,0.68872,0.67648,0.28363,0.24144,0.05768
"2025-12-06 13:56:00",0.03124,0.09117,0.05345,0.75482,0.72458,0.31111,0.2599,0.06811
"2025-12-06 14:56:00",0.0402,0.08772,0.07289,0.87351,0.72484,0.3442,0.23116,0.07514
"2025-12-06 15:56:00",0.03482,0.08363,0.05221,0.86878,0.6895,0.33427,0.22349,0.07033
"2025-12-06 16:56:00",0.03266,0.0901,0.09703,0.88028,0.81758,0.27518,0.24148,0.0617
"2025-12-06 17:56:00",0.04399,0.08892,0.05737,0.8647,0.62038,0.36021,0.23657,0.07881
"2025-12-06 18:56:00",0.03644,0.08344,0.05714,0.82399,0.60052,0.34312,0.22835,0.07103
"2025-12-06 19:56:00",0.03865,0.09008,0.07283,0.78961,0.579,0.27945,0.24208,0.0575
"2025-12-06 20:56:00",0.03803,0.09032,0.08666,0.67152,0.59572,0.32674,0.2234,0.07007
"2025-12-06 21:56:00",0.0343,0.0861,0.04206,0.70086,0.65234,0.33729,0.22845,0.07046
"2025-12-06 22:56:00",0.03614,0.0916,0.05947,0.74652,0.77523,0.28863,0.24499,0.06168
"2025-12-06 23:56:00",0.04051,0.09077,0.10787,0.68365,0.68315,0.34355,0.23334,0.07476
"2025-12-07 00:56:00",0.03519,0.08537,0.04094,0.72877,0.63416,0.34167,0.225,0.07161
"2025-12-07 01:56:00",0.032,0.08921,0.10022,0.80642,0.74471,0.28699,0.23246,0.06041
"2025-12-07 02:56:00",0.04048,0.08424,0.10925,0.66868,0.66615,0.34031,0.22807,0.07295
"2025-12-07 03:56:00",0.03895,0.08708,0.03948,0.63147,0.72403,0.27863,0.23079,0.05501
"2025-12-07 04:56:00",0.03035,0.09069,0.0849,0.79493,0.73006,0.29313,0.24624,0.06269
"2025-12-07 05:56:00",0.04154,0.08985,0.09637,0.73986,0.72578,0.34399,0.23098,0.07493
"2025-12-07 06:56:00",0.03515,0.08323,0.04174,0.68279,0.74221,0.34417,0.22928,0.07207
"2025-12-07 07:56:00",0.03483,0.09142,0.08356,0.7573,0.61675,0.29964,0.25256,0.06423
"2025-12-07 08:56:00",0.03292,0.0887,0.08536,0.75853,0.73136,0.28498,0.23779,0.06047
"2025-12-07 09:56:00",0.03666,0.0885,0.06598,0.71234,0.75309,0.31797,0.21954,0.0659
"2025-12-07 10:56:00",0.03368,0.08019,0.04841,0.70025,0.59133,0.33655,0.22535,0.06822
"2025-12-07 11:56:00",0.03091,0.07974,0.04463,0.5858,0.46081,0.2458,0.20061,0.07501
"2025-12-07 12:56:00",0.02924,0.09238,0.08811,0.78152,0.54457,0.30363,0.25618,0.07017
"2025-12-07 13:56:00",0.037,0.0885,0.09499,0.83599,0.54876,0.31422,0.22246,0.06636
"2025-12-07 14:56:00",0.0374,0.08744,0.044,0.87043,0.60395,0.34857,0.23157,0.07253
"2025-12-07 15:56:00",0.0427,0.08828,0.08716,0.85904,0.54436,0.3485,0.23756,0.07477
"2025-12-07 16:56:00",0.03473,0.08383,0.04622,0.95204,0.6647,0.34223,0.23078,0.07148
"2025-12-07 17:56:00",0.0342,0.09654,0.06952,0.9169,0.62708,0.31244,0.26086,0.06754
"2025-12-07 18:56:00",0.0408,0.08986,0.0833,0.83957,0.57053,0.34637,0.22929,0.07396
"2025-12-07 19:56:00",0.03622,0.08482,0.0471,0.77283,0.56753,0.34644,0.22975,0.0715
"2025-12-07 20:56:00",0.03274,0.09477,0.07947,0.76997,0.51735,0.31788,0.25408,0.06972
"2025-12-07 21:56:00",0.03078,0.09209,0.08672,0.72994,0.56395,0.296,0.24737,0.0635
"2025-12-07 22:56:00",0.04298,0.09105,0.07122,0.63848,0.53088,0.35168,0.23105,0.07584
"2025-12-07 23:56:00",0.03611,0.08526,0.04668,0.67037,0.51505,0.33748,0.22271,0.06964
"2025-12-08 00:56:00",0.03611,0.0894,0.07617,0.70372,0.47665,0.30037,0.22281,0.0646
"2025-12-08 01:56:00",0.03564,0.08425,0.04491,0.63071,0.49323,0.34399,0.23244,0.07173
"2025-12-08 02:56:00",0.03007,0.09256,0.07509,0.63603,0.48895,0.29869,0.24492,0.06166
"2025-12-08 03:56:00",0.03457,0.08983,0.07508,0.64502,0.53518,0.29188,0.22736,0.06108
"2025-12-08 04:56:00",0.03884,0.08306,0.04534,0.78051,0.61554,0.33689,0.23114,0.07072
"2025-12-08 05:56:00",0.03237,0.09025,0.08894,0.67769,0.57369,0.28043,0.23479,0.05933
"2025-12-08 06:56:00",0.04104,0.0876,0.11792,0.57307,0.60139,0.34408,0.22899,0.0748
"2025-12-08 07:56:00",0.03768,0.08365,0.07092,0.55055,0.65106,0.29336,0.21974,0.05789
"2025-12-08 08:56:00",0.0349,0.08892,0.09159,0.47264,0.80749,0.28781,0.22528,0.06175
"2025-12-08 09:56:00",0.03437,0.08021,0.04287,0.46614,0.73976,0.31729,0.2163,0.06599
"2025-12-08 10:56:00",0.03522,0.08952,0.12634,0.44246,0.65494,0.29686,0.22129,0.06327
"2025-12-08 11:56:00",0.04231,0.08611,0.06744,0.44039,0.64017,0.33842,0.22918,0.07344
"2025-12-08 12:56:00",0.03861,0.08553,0.0635,0.42097,0.58658,0.28358,0.22544,0.05634
"2025-12-08 13:56:00",0.03225,0.09195,0.09225,0.45751,0.54784,0.28534,0.24048,0.06134
"2025-12-08 14:56:00",0.04033,0.08789,0.10291,0.75,0.567,0.35042,0.23295,0.07803
"2025-12-08 15:56:00",0.03921,0.08902,0.05647,0.98986,0.69199,0.27414,0.23091,0.05505
"2025-12-08 16:56:00",0.0305,0.09374,0.08325,0.97525,0.64524,0.29753,0.25385,0.064
"2025-12-08 17:56:00",0.0412,0.09142,0.08922,0.91469,0.61172,0.34755,0.23208,0.07464
"2025-12-08 18:56:00",0.03604,0.08506,0.04193,0.93184,0.62596,0.34536,0.23228,0.07239
"2025-12-08 19:56:00",0.03389,0.09342,0.08725,0.87102,0.62776,0.28721,0.2471,0.06094
"2025-12-08 20:56:00",0.04046,0.09154,0.07939,0.79378,0.52046,0.34691,0.22816,0.07398
"2025-12-08 21:56:00",0.03631,0.08732,0.04102,0.67889,0.46557,0.34078,0.23508,0.0704
"2025-12-08 22:56:00",0.03569,0.09173,0.0922,0.72394,0.46719,0.28921,0.22318,0.06305
"2025-12-08 23:56:00",0.04132,0.08597,0.04889,0.59521,0.49562,0.34939,0.23483,0.0753
"2025-12-09 00:56:00",0.04004,0.08737,0.05395,0.76182,0.55214,0.28093,0.22896,0.05687
"2025-12-09 01:56:00",0.03045,0.09029,0.1011,0.86523,0.56171,0.28795,0.23488,0.05977
"2025-12-09 02:56:00",0.04123,0.07833,0.0493,0.61496,0.5161,0.31646,0.21187,0.06658
"2025-12-09 03:56:00",0.03539,0.08592,0.06285,0.78753,0.53385,0.2994,0.21661,0.0631
"2025-12-09 04:56:00",0.04439,0.08962,0.06365,0.56834,0.53874,0.34647,0.22712,0.07729
"2025-12-09 05:56:00",0.03375,0.08203,0.04607,0.50763,0.52753,0.3414,0.22406,0.06985
"2025-12-09 06:56:00",0.03261,0.08809,0.07454,0.46828,0.4894,0.27958,0.23366,0.05655
"2025-12-09 07:56:00",0.04368,0.08551,0.07433,0.42685,0.56629,0.33482,0.22669,0.07404
"2025-12-09 08:56:00",0.03716,0.08127,0.05901,0.41943,0.54226,0.30197,0.21463,0.06127
"2025-12-09 09:56:00",0.03461,0.08867,0.06469,0.46641,0.66771,0.28515,0.22482,0.06102
"2025-12-09 10:56:00",0.03844,0.08027,0.0567,0.44641,0.64031,0.32283,0.22108,0.06897
"2025-12-09 11:56:00",0.00167,0.00229,0.00401,0.00545,0.00569,0.00243,0.00231,0.0025
"2025-12-09 12:56:00",0.04453,0.09093,0.05822,0.39469,0.45317,0.27787,0.24833,0.08057
"2025-12-09 13:56:00",0.04185,0.09341,0.0466,0.74349,0.52828,0.28176,0.25478,0.08205
"2025-12-09 14:56:00",0.03896,0.08868,0.04378,0.6789,0.46894,0.26259,0.25114,0.06918
"2025-12-09 15:56:00",0.03929,0.09388,0.06541,0.66603,0.50136,0.26716,0.25759,0.07173
"2025-12-09 16:56:00",0.03675,0.08723,0.05298,0.80677,0.50551,0.29061,0.25133,0.07784
"2025-12-09 17:56:00",0.03711,0.09468,0.06217,0.79135,0.43207,0.2713,0.25654,0.07179
"2025-12-09 18:56:00",0.04612,0.09594,0.06982,0.91135,0.64295,0.30251,0.25438,0.08465
"2025-12-09 19:56:00",0.03557,0.08382,0.05516,0.96819,0.90907,0.28083,0.25475,0.06959
"2025-12-09 20:56:00",0.03868,0.0912,0.05293,0.94369,0.94413,0.2896,0.26438,0.072
"2025-12-09 21:56:00",0.03381,0.09501,0.06672,0.85704,0.56916,0.29471,0.27009,0.07868
"2025-12-09 22:56:00",0.04382,0.09456,0.06469,0.87454,0.88586,0.30735,0.25246,0.08565
"2025-12-09 23:56:00",0.03662,0.08565,0.05592,0.85395,0.98163,0.30956,0.24682,0.08159
"2025-12-10 00:56:00",0.0343,0.0949,0.04807,0.98458,0.88904,0.31325,0.28616,0.08235
"2025-12-10 01:56:00",0.0442,0.09544,0.06642,0.80053,1.02418,0.30647,0.24988,0.08751
"2025-12-10 02:56:00",0.0017,0.00226,0.00349,0.00581,0.00688,0.00232,0.00198,0.00229
"2025-12-10 03:56:00",0.0372,0.08816,0.04668,0.64817,0.41236,0.29597,0.27026,0.07072
"2025-12-10 04:56:00",0.03528,0.09509,0.06334,0.90623,0.71544,0.30243,0.27128,0.07741
"2025-12-10 05:56:00",0.04375,0.09468,0.06914,0.75285,0.67566,0.31332,0.24857,0.08615
"2025-12-10 06:56:00",0.03472,0.08597,0.05181,0.93244,0.7989,0.28985,0.24645,0.0738
"2025-12-10 07:56:00",0.03282,0.09576,0.06511,0.82811,0.64748,0.31097,0.27914,0.0783
"2025-12-10 08:56:00",0.04517,0.08957,0.06928,1.16418,0.62759,0.31112,0.24283,0.08224
"2025-12-10 09:56:00",0.03719,0.0881,0.0555,0.80245,0.89616,0.28374,0.24689,0.06962
"2025-12-10 10:56:00",0.04688,0.09167,0.06582,0.93598,0.93646,0.31602,0.23479,0.08353
"2025-12-10 11:56:00",0.04183,0.08462,0.04659,0.98582,1.16692,0.29583,0.24007,0.06978
"2025-12-10 12:56:00",0.04407,0.09442,0.05674,0.81695,1.03888,0.31677,0.24013,0.08442
"2025-12-10 13:56:00",0.0365,0.08796,0.04364,0.79281,0.76531,0.32317,0.24145,0.07851
"2025-12-10 14:56:00",0.04119,0.0948,0.06249,0.80635,0.83939,0.33241,0.24058,0.08185
"2025-12-10 15:56:00",0.03514,0.08384,0.05186,0.85692,0.64769,0.30565,0.2432,0.07608
"2025-12-10 16:56:00",0.03531,0.10041,0.07224,0.77684,0.95091,0.30528,0.27301,0.07783
"2025-12-10 17:56:00",0.04606,0.09606,0.0536,0.70433,0.71225,0.29633,0.25116,0.08438
"2025-12-10 18:56:00",0.03855,0.08848,0.04536,0.74652,1.01783,0.28503,0.24875,0.07376
"2025-12-10 19:56:00",0.04467,0.09589,0.0555,0.77321,0.88925,0.2987,0.24928,0.08244
"2025-12-10 20:56:00",0.04166,0.08693,0.04802,0.81449,0.93303,0.27813,0.24736,0.07006
"2025-12-10 21:56:00",0.04237,0.09479,0.07609,1.02712,1.12173,0.30703,0.24974,0.08308
"2025-12-10 22:56:00",0.03725,0.08687,0.04702,0.91785,0.76189,0.31062,0.24805,0.08152
"2025-12-10 23:56:00",0.03813,0.09435,0.08529,0.87272,1.03352,0.29322,0.24803,0.07814
"2025-12-11 00:56:00",0.03788,0.0848,0.05305,0.86815,0.90454,0.32074,0.24873,0.08124
"2025-12-11 01:56:00",0.03769,0.08964,0.04648,0.77583,0.88073,0.3233,0.28261,0.07368
"2025-12-11 02:56:00",0.04346,0.09156,0.06282,0.81057,1.01919,0.31988,0.23856,0.08155
"2025-12-11 03:56:00",0.04066,0.08544,0.04574,0.82913,0.90976,0.31421,0.23859,0.07258
"2025-12-11 04:56:00",0.04238,0.09237,0.05682,0.63668,0.80229,0.3198,0.2429,0.08228
"2025-12-11 05:56:00",0.03955,0.08595,0.0503,0.74219,0.82888,0.28942,0.25294,0.06418
"2025-12-11 06:56:00",0.03376,0.08945,0.04669,0.72354,0.95054,0.29801,0.25927,0.07217
"2025-12-11 07:56:00",0.04068,0.08463,0.05778,0.71289,0.84075,0.31298,0.23594,0.07695
"2025-12-11 08:56:00",0.03812,0.09376,0.05606,0.71876,0.76476,0.29501,0.25178,0.07501
"2025-12-11 09:56:00",0.03845,0.086,0.04876,0.71872,0.883,0.32057,0.24285,0.08148
"2025-12-11 10:56:00",0.03403,0.09401,0.09048,0.73338,0.7706,0.31653,0.28342,0.07886
"2025-12-11 11:56:00",0.04778,0.09236,0.06905,0.78029,0.90185,0.30559,0.24205,0.08293
"2025-12-11 12:56:00",0.04022,0.09252,0.06494,0.7412,0.93274,0.27963,0.24553,0.07344
"2025-12-11 13:56:00",0.04976,0.09112,0.08227,0.75433,0.78276,0.30341,0.24076,0.08281
"2025-12-11 14:56:00",0.04167,0.09557,0.05209,0.73798,0.8043,0.29594,0.2745,0.07436
"2025-12-11 15:56:00",0.04074,0.09546,0.06905,0.76347,0.83193,0.30115,0.25039,0.08256
"2025-12-11 16:56:00",0.03517,0.08438,0.05148,0.80604,0.88658,0.30313,0.24793,0.07653
"2025-12-11 17:56:00",0.04265,0.09672,0.06945,0.84686,0.76693,0.3177,0.2483,0.08677
"2025-12-11 18:56:00",0.03771,0.08643,0.05188,1.10383,1.04774,0.32226,0.24851,0.08098
"2025-12-11 19:56:00",0.03402,0.09147,0.07134,0.91797,0.6949,0.28863,0.26107,0.07244
"2025-12-11 20:56:00",0.04703,0.09479,0.07608,0.97697,0.91368,0.31565,0.25083,0.08834
"2025-12-11 21:56:00",0.04226,0.08459,0.05045,0.81945,0.76302,0.29413,0.24932,0.06965
"2025-12-11 22:56:00",0.04328,0.09274,0.06646,0.92587,0.99558,0.31478,0.24538,0.08409
"2025-12-11 23:56:00",0.03908,0.09125,0.06369,0.88777,0.74536,0.29838,0.27265,0.07263
"2025-12-12 00:56:00",0.0323,0.09425,0.07772,0.83236,0.86422,0.34363,0.29986,0.08793
"2025-12-12 01:56:00",0.04737,0.0883,0.06566,0.95136,0.96822,0.31287,0.23358,0.0813
"2025-12-12 02:56:00",0.03806,0.0895,0.05895,0.80046,0.89766,0.31321,0.2785,0.07409
"2025-12-12 03:56:00",0.04006,0.09313,0.07703,0.7141,0.83983,0.31687,0.25063,0.08415
"2025-12-12 04:56:00",0.03517,0.08612,0.05266,0.6984,0.96236,0.31442,0.24886,0.0773
"2025-12-12 05:56:00",0.03556,0.09054,0.05612,0.76951,0.87644,0.29283,0.26317,0.07028
"2025-12-12 06:56:00",0.0386,0.09431,0.06429,0.66263,0.78647,0.29866,0.24587,0.0797
"2025-12-12 07:56:00",0.03459,0.0812,0.04584,0.75093,1.08179,0.31632,0.2418,0.07766
"2025-12-12 08:56:00",0.03356,0.09442,0.05879,0.62877,0.72387,0.31068,0.27918,0.07803
"2025-12-12 09:56:00",0.04071,0.09422,0.04988,0.75508,0.81985,0.30907,0.2467,0.08431
"2025-12-12 10:56:00",0.0338,0.08423,0.03959,0.86145,1.09915,0.29434,0.24674,0.07256
"2025-12-12 11:56:00",0.03237,0.09634,0.08871,0.81267,0.82034,0.33014,0.29136,0.08456
"2025-12-12 12:56:00",0.03756,0.09261,0.09521,0.90338,0.94026,0.29649,0.24603,0.07916
"2025-12-12 13:56:00",0.03853,0.08586,0.04684,0.75987,0.83422,0.30116,0.2449,0.07807
"2025-12-12 14:56:00",0.03739,0.09071,0.05301,0.69438,0.89629,0.28462,0.26031,0.06764
"2025-12-12 15:56:00",0.03775,0.09313,0.07714,0.74099,0.79028,0.28451,0.24555,0.07519
"2025-12-12 16:56:00",0.03443,0.0847,0.04843,0.73785,1.12618,0.31415,0.2413,0.07768
"2025-12-12 17:56:00",0.03842,0.09443,0.11249,0.69963,0.81883,0.28239,0.25414,0.07594
"2025-12-12 18:56:00",0.0348,0.08551,0.04097,0.68775,0.93817,0.3072,0.23737,0.07732
"2025-12-12 19:56:00",0.04181,0.09052,0.09008,0.66341,0.79348,0.30101,0.25312,0.08051
"2025-12-12 20:56:00",0.04227,0.0887,0.05293,0.86853,0.4511,0.29186,0.24974,0.07772
"2025-12-12 21:56:00",0.03519,0.09681,0.09482,0.94318,0.83724,0.27545,0.26079,0.07392
"2025-12-12 22:56:00",0.04148,0.09403,0.0935,0.65614,0.52156,0.29527,0.25638,0.08242
"2025-12-12 23:56:00",0.03428,0.08388,0.04574,0.63684,0.53757,0.28165,0.25263,0.0733
"2025-12-13 00:56:00",0.03607,0.10247,0.07198,0.63364,0.58265,0.287,0.27479,0.07883
"2025-12-13 01:56:00",0.04662,0.09547,0.09518,0.84763,0.64616,0.29783,0.24235,0.07974
"2025-12-13 02:56:00",0.04352,0.08724,0.0449,0.6959,0.80433,0.28119,0.2491,0.07221
"2025-12-13 03:56:00",0.04522,0.0937,0.1092,0.74821,0.72543,0.29578,0.24693,0.08198
"2025-12-13 04:56:00",0.03358,0.08365,0.04702,0.76651,0.57073,0.27489,0.25067,0.06817
"2025-12-13 05:56:00",0.03858,0.0947,0.10954,0.80688,0.59905,0.27962,0.25193,0.07679
"2025-12-13 06:56:00",0.0349,0.08295,0.0442,0.61241,0.61495,0.28984,0.24673,0.07643
"2025-12-13 07:56:00",0.03552,0.09788,0.10042,0.78193,0.91055,0.27643,0.26461,0.07474
"2025-12-13 08:56:00",0.04755,0.09272,0.11708,0.88421,0.84991,0.29582,0.24213,0.07908
"2025-12-13 09:56:00",0.03739,0.08498,0.05148,0.69225,0.54882,0.27351,0.25124,0.06697
"2025-12-13 10:56:00",0.03405,0.09663,0.10804,0.80364,0.5458,0.28133,0.26611,0.07611
"2025-12-13 11:56:00",0.03784,0.0928,0.0855,0.72856,0.78321,0.28415,0.25552,0.07667
"2025-12-13 12:56:00",0.04653,0.09289,0.07517,0.75926,0.88688,0.29588,0.25473,0.08508
"2025-12-13 13:56:00",0.0437,0.08711,0.057,0.67529,0.67552,0.26449,0.24864,0.06747
"2025-12-13 14:56:00",0.04103,0.09689,0.09464,0.66872,0.77933,0.29067,0.25287,0.082
"2025-12-13 15:56:00",0.03669,0.08268,0.04227,0.77204,0.8742,0.28701,0.25389,0.07418
"2025-12-13 16:56:00",0.03541,0.09736,0.07289,0.64453,0.79444,0.27483,0.26751,0.0723
"2025-12-13 17:56:00",0.04991,0.09495,0.07529,0.74279,0.68179,0.29178,0.24424,0.07911
"2025-12-13 18:56:00",0.03473,0.09306,0.06943,0.95454,0.79058,0.26967,0.25401,0.07291
"2025-12-13 19:56:00",0.04781,0.09251,0.06651,0.76438,0.66936,0.2914,0.25271,0.08333
"2025-12-13 20:56:00",0.0375,0.08508,0.05823,0.94626,0.69067,0.27828,0.2548,0.07319
"2025-12-13 21:56:00",0.03474,0.10754,0.0827,0.80112,0.74636,0.36236,0.3293,0.10822
"2025-12-13 22:56:00",0.03075,0.10919,0.10542,0.91634,0.73164,0.33638,0.30919,0.09822
"2025-12-13 23:56:00",0.04067,0.09465,0.09965,0.82205,0.61018,0.30285,0.25282,0.08574
"2025-12-14 00:56:00",0.0373,0.08566,0.03763,0.83293,0.69534,0.3025,0.24953,0.08156
"2025-12-14 01:56:00",0.04031,0.0858,0.04628,0.79542,0.72201,0.27622,0.25221,0.06672
"2025-12-14 02:56:00",0.04227,0.09427,0.0676,0.73152,0.63304,0.30424,0.24493,0.08347
"2025-12-14 03:56:00",0.0372,0.08603,0.05323,0.71189,0.7292,0.30807,0.24772,0.08163
"2025-12-14 04:56:00",0.03877,0.09285,0.06292,0.72058,0.70877,0.30185,0.24719,0.08184
"2025-12-14 05:56:00",0.03914,0.08613,0.05027,0.7323,0.69493,0.30323,0.24348,0.08066
"2025-12-14 06:56:00",0.03557,0.08957,0.06428,0.79401,0.89129,0.29039,0.24996,0.07585
"2025-12-14 07:56:00",0.03944,0.0861,0.08179,0.70986,0.98212,0.30553,0.24478,0.07984
"2025-12-14 08:56:00",0.03842,0.08737,0.05261,0.66762,0.62791,0.27772,0.25409,0.06531
"2025-12-14 09:56:00",0.03161,0.10113,0.07586,0.8683,0.79846,0.37484,0.32909,0.10435
"2025-12-14 10:56:00",0.03537,0.09199,0.05804,0.82945,0.92912,0.27696,0.24966,0.07235
"2025-12-14 11:56:00",0.04148,0.09369,0.09698,0.70316,0.82484,0.29407,0.25032,0.08235
"2025-12-14 12:56:00",0.03583,0.08564,0.046,0.78133,0.88102,0.28062,0.24774,0.07269
"2025-12-14 13:56:00",0.03433,0.09882,0.08427,0.80935,1.00743,0.27184,0.26258,0.07474
"2025-12-14 14:56:00",0.04509,0.08691,0.0629,0.79754,0.80949,0.29409,0.24454,0.0787
"2025-12-14 15:56:00",0.03351,0.10903,0.07402,0.8131,0.79655,0.30295,0.2891,0.08681
"2025-12-14 16:56:00",0.03856,0.09437,0.06773,0.93633,1.03555,0.27963,0.25833,0.07641
"2025-12-14 17:56:00",0.04695,0.09308,0.06964,0.92733,1.02653,0.29867,0.25721,0.08434
"2025-12-14 18:56:00",0.04305,0.0842,0.05545,0.73763,0.78293,0.27023,0.25086,0.07031
"2025-12-14 19:56:00",0.04489,0.09424,0.07862,0.86739,1.06396,0.30051,0.24733,0.08524
"2025-12-14 20:56:00",0.03577,0.08263,0.04378,0.90013,0.98749,0.29911,0.25188,0.07913
"2025-12-14 21:56:00",0.03202,0.09999,0.07187,0.85349,0.97089,0.31307,0.28684,0.08413
